Links,Claims,,,
https://thelogicalindian.com//fact-check/soldiers-ganesh-chaturthi-galwan-valley-23378,The Logical Indian Fact Check team Investigates the claim that a video shows soldiers celebrating Ganesh Chaturthi at Galwan Valley,,,29-Aug-20
https://thelogicalindian.com//fact-check/clat-2020-postpone-cnlu-23363,The Logical Indian Fact Check team investigates the claim that CLAT 2020 exam has been postponed,,,28-Aug-20
https://thelogicalindian.com//fact-check/screenshots-of-ndtv-and-news18-reports-are-genuine-23362,"The Logical Indian Fact check team investigates the screenshot of News18 report which says 5,000 students taking COMEDK got COVID-19",,,28-Aug-20
https://thelogicalindian.com//fact-check/terrorist-hubli-bus-stand-karnataka-23359,The Logical Indian Fact Check team investigates the claim that a terrorist was captured at the Hubli bus stand in Karnataka,,,28-Aug-20
https://thelogicalindian.com//fact-check/video-floodwaters-china-dam-23340,The Logical Indian Fact check team investigates the claim that a video shows devastating floodwaters engulfing a street in China,,,27-Aug-20
https://thelogicalindian.com//fact-check/mark-zuckerberg-jai-shri-ram-200-crore-times-facebook-23334,The Logical Indian Fact check team investigates a claim that is viral on Facebook and Twitter which says that Mark Zuckerberg stated that 'Jai Shri Ram' is written more than 200 crore times on Facebook every day,,,27-Aug-20
https://thelogicalindian.com//fact-check/video-protest-muslims-west-bengal-23332,The Logical Indian Fact check team investigates the claim that a viral video shows a protest led by Muslims in West Bengal,,,27-Aug-20
https://thelogicalindian.com//fact-check/flyover-collapse-mumbai-ahmedabad-bengaluru-23307,The Logical Indian Fact check team investigates a photo which is being shared with the claim that a flyover collapsed in Mumbai/Ahmedabad/Bengaluru,,,26-Aug-20
https://thelogicalindian.com//fact-check/viral-photos-raped-nepal-nirmala-panta-23304,The Logical Indian Fact check team investigates the claim that viral photos show the 13-year-old girl who was raped in Nepal back in 2018,,,26-Aug-20
https://thelogicalindian.com//fact-check/video-chain-snatcher-delhi-police-kapil-mishra-23303,The Logical Indian Fact Check team investigates the claim that a video shows a chain snatcher being caught by the police,,,26-Aug-20
https://thelogicalindian.com//fact-check/video-muslims-installation-ganesh-statue-hyderabad-23284,The Logical Indian Fact check team investigates the claim that a video shows Muslims creating a ruckus over the installation of Ganesh statue in Hyderabad,,,25-Aug-20
https://thelogicalindian.com//fact-check/fake-eggs-indian-markets-plastic-china-23273,The Logical Indian Fact check team investigates the claim that Fake eggs are being sold in the Indian markets,,,25-Aug-20
https://thelogicalindian.com//fact-check/ballet-couple-world-got-talent-china-23271,The Logical Indian Fact check team investigates the claim that a video shows Ballet performance by a 73-year-old woman with her grandson,,,25-Aug-20
https://thelogicalindian.com//fact-check/fatwa-west-bengal-23213,The Logical Indian Fact check team investigates the claim that Fatwa was issued against a series of leisure activities in West Bengal,,,22-Aug-20
https://thelogicalindian.com//fact-check/fake-cashew-nuts-machine-23207,The Logical Indian Fact check team investigates the claim that a video shows fake cashew nuts being manufactured,,,22-Aug-20
https://thelogicalindian.com//fact-check/mughal-gardens-renamed-dr-rajendra-prasad-garden-23206,The Logical Indian Fact check team investigates the claim is Mughal gardens have been renamed to 'Dr,,,22-Aug-20
https://thelogicalindian.com//fact-check/students-iit-varanasi-black-gown-graduation-23205,The Logical Indian Fact check team investigates the claim that Students from IIT Varanasi shed the usual black gown and cap worn during the graduation ceremony for traditional attire,,,22-Aug-20
https://thelogicalindian.com//fact-check/demolished-mosque-prayagraj-23198,The Logical Indian Fact Check team investigates the claim that PM Modi's administration demolished a mosque in Prayagraj,,,21-Aug-20
https://thelogicalindian.com//fact-check/jai-shri-ram-muslim-man-tied-to-pole-23194,The Logical Indian Fact check team investigates the claim that a Video shows a crowd attempting to convert a Muslim man’s religion in a recent incident,,,21-Aug-20
https://thelogicalindian.com//fact-check/gita-school-article-30a-indian-constitution-23187,The Logical Indian Fact check team investigates the claim that Article 30(A) in the Indian Constitution does not allow schools to teach the Gita,,,21-Aug-20
https://thelogicalindian.com//fact-check/hindu-gods-coronavirus-covid-19-23185,The Logical Indian Fact check team investigates the claim that Photograph shows Gods being treated by Hindu Priests in India,,,21-Aug-20
https://thelogicalindian.com//fact-check/video-protests-belarus-23162,The Logical Indian Fact check team investigates the claim that the video shows a glimpse of the ongoing protests in Belarus,,,20-Aug-20
https://thelogicalindian.com//fact-check/viral-black-and-white-photo-from-1919-does-not-show-bhagat-singh-23148,"The Logical Indian fact check team investigates the claim that a black and white viral photograph shows freedom fighter, Bhagat Singh",,,19-Aug-20
https://thelogicalindian.com//fact-check/fact-check-putins-daughter-die-after-receiving-covid-19-vaccine-23143,The Logical Indian Fact Check team investigates the claim that Vladimir Putin’s daughter died after being administered the second dose of COVID-19 vaccine,,,19-Aug-20
https://thelogicalindian.com//fact-check/mahesh-bhatt-lashed-11-million-dislikes-on-youtube-sadak-2-23117,The Logical Indian Fact Check team investigates the claim that Mahesh Bhatt lashed out because his upcoming movie received more than 11 million 'dislikes' on YouTube,,,18-Aug-20
https://thelogicalindian.com//fact-check/rajendra-bharud-ias-mother-photo-23116,The Logical Indian Fact Check team investigates the claim that a viral photograph shows Dr Rajendra Bharud with his mother,,,18-Aug-20
https://thelogicalindian.com//fact-check/queen-radhika-raje-gaekwad-baroda-jainism-sadhvi-23097,The Logical Indian Fact check team investigates the claim that Queen Radhika Raje Gaekwad of Baroda adopted Jainism and became a Sadhvi,,,17-Aug-20
https://thelogicalindian.com//fact-check/king-of-bahrain-has-a-robot-bodyguard-23075,The Logical Indian Fact Check team investigates the claim that King of Bahrain has a robot bodyguard,,,17-Aug-20
https://thelogicalindian.com//fact-check/chamarajanagar-jesus-priest-anjaneya-temple-23073,The Logical Indian Fact check team investigates the claim that SP of Chamarajanagar district in Karnataka pressurised a temple priest to place the photo of Jesus Christ inside the sanctum sanctorum of a temple,,,17-Aug-20
https://thelogicalindian.com//fact-check/photograph-uttarakhand-wire-bridge-school-23072,"The Logical Indian Fact check team investigates the claim that photograph shows children in Uttarakhand hanging from a wire bridge, who are on their way to school",,,17-Aug-20
https://thelogicalindian.com//fact-check/rss-pakistani-flag-burqa-23071,The Logical Indian Fact check team investigates the claim that Video shows RSS man held for waving Pakistani flag in a burqa,,,17-Aug-20
https://thelogicalindian.com//fact-check/video-us-army-band-jana-gana-mana-independence-day-23070,"The Logical Indian Fact check team verifies a video shared with a claim that US army band played ‘Jana Gana Mana’ on August 15, 2020, to commemorate India’s 74th Independence day celebration",,,17-Aug-20
https://thelogicalindian.com//fact-check/video-swimming-floodwater-delhi-23057,The Logical Indian Fact Check team investigates the claim that a viral video shows a couple swimming in floodwater in their house in Delhi,,,16-Aug-20
https://thelogicalindian.com//fact-check/photograph-lal-chowk-srinagar-tricolour-clock-tower-23041,The Logical Indian Fact Check team investigates the claim that a photograph from Lal Chowk in Srinagar shows the tricolour hoisted on the clock tower there,,,15-Aug-20
https://thelogicalindian.com//fact-check/bengaluru-violence-photo-burning-truck-23030,The Logical Indian Fact check team investigates the claim that photograph shows the recent violence in Bengaluru,,,14-Aug-20
https://thelogicalindian.com//fact-check/photograph-crowd-sticks-violence-bengaluru-23029,The Logical Indian Fact check team investigates the claim that photograph showing a crowd carrying sticks is a visual from the recent violence in Bengaluru,,,14-Aug-20
https://thelogicalindian.com//fact-check/video-public-bus-flood-delhi-23027,The Logical Indian Fact check team investigates the claim that a video shows water entering a public bus on a flooded road in Delhi,,,14-Aug-20
https://thelogicalindian.com//fact-check/kamala-harris-threaten-supporters-trump-23023,The Logical Indian Fact Check team investigates the claim that Kamala Harris threatened supporters of US President Donald Trump,,,14-Aug-20
https://thelogicalindian.com//fact-check/video-muslims-funeral-celebrates-amit-shah-covid-19-23012,The Logical Indian Fact Check team investigates the claim that a video shows Muslims taking out a mock funeral procession to celebrate Amit Shah testing positive for COVID-19,,,14-Aug-20
https://thelogicalindian.com//fact-check/bengaluru-riot-mob-60000-23011,"The Logical Indian Fact check team investigates the claim that a mob of 60,000 had attacked the police on August 11 in Bengaluru",,,14-Aug-20
https://thelogicalindian.com//fact-check/amit-shah-negative-covid-19-test-manoj-tiwari-23004,The Logical Indian Fact check team investigates the claim that Amit Shah has tested negative for COVID-19,,,13-Aug-20
https://thelogicalindian.com//fact-check/peacocks-janmashtami-eid-22991,The Logical Indian Fact check team investigates the claim that peacocks were killed in light of Janmashtami,,,13-Aug-20
https://thelogicalindian.com//fact-check/pranab-mukherjee-covid-19-death-22989,The Logical Indian Fact check team investigates the claim that former President of India Dr Pranab Mukherjee succumbed to COVID-19,,,13-Aug-20
https://thelogicalindian.com//fact-check/patna-city-sp-vinay-tiwari-mumbai-cbi-sushant-singh-rajput-22977,The Logical Indian Fact Check team investigates the claim that Patna SP Vinay Tiwari will visit Mumbai as a CBI officer to investigate Sushant's death,,,12-Aug-20
https://thelogicalindian.com//fact-check/video-priests-hundi-hindu-karnataka-22975,The Logical Indian Fact check investigates the claim that video showing priests toppling the donation box in the temple is recent,,,12-Aug-20
https://thelogicalindian.com//fact-check/police-salute-karipur-resident-air-india-plane-crash-22966,"Recently, a few photos went viral claiming Kerala police saluted the efforts of the civilians who helped after an Air India Express plane crash-landed in Kozhikode",,,12-Aug-20
https://thelogicalindian.com//fact-check/up-cm-yogi-adityanath-pm-modi-ram-rajya-22960,The Logical Indian Fact check team investigates the claim that PM Modi wrote a letter appreciating UP CM Yogi Adityanath for supporting ‘Hindu Rashtra’,,,12-Aug-20
https://thelogicalindian.com//fact-check/video-vladimir-putin-daughter-vaccine-covid-19-22943,The Logical Indian Fact Check team investigates the claim that a viral video shows Vladimir Putin's daughter getting vaccinated against COVID-19,,,11-Aug-20
https://thelogicalindian.com//fact-check/video-bandra-worli-sea-link-mumbai-22938,The Logical Indian Fact check team investigates the claim that a video shows huge waves engulfing the Bandra-Worli Sea Link,,,11-Aug-20
https://thelogicalindian.com//fact-check/teacher-logo-supreme-court-22932,The Logical Indian Fact Check team investigates the claim that the Supreme court has approved a new logo for teachers to put on their car,,,11-Aug-20
https://thelogicalindian.com//fact-check/covid-19-herd-immunity-graph-usa-johns-hopkins-22909,The Logical Indian Fact check team investigates the claim that the USA has attained Herd-Immunity against COVID-19,,,10-Aug-20
https://thelogicalindian.com//fact-check/deepak-sathe-air-india-express-pilot-kerala-plane-crash-22905,"The Logical Indian Fact Check team investigates the claim that viral video shows Deepak Sathe, Air India Express Pilot, who passed away in Kerala plane crash",,,10-Aug-20
https://thelogicalindian.com//fact-check/infrared-thermometer-22899,The Logical Indian Fact Check team investigates the claim that Infrared thermometer when pointed at one's forehead can harm the brain especially the pineal gland,,,10-Aug-20
https://thelogicalindian.com//fact-check/tarek-fateh-pakistan-trees-uprooted-22892,The Logical Indian Fact Check team investigates the claim that Pakistani citizens uprooted trees as part of their religious practice,,,10-Aug-20
https://thelogicalindian.com//fact-check/young-dr-aisha-died-covid-19-22865,The Logical Indian Fact Check team investigates the claim that a young Dr Aisha died from COVID-19,,,8-Aug-20
https://thelogicalindian.com//fact-check/uk-pm-boris-johnson-home-minister-ram-abhishek-22864,"The Logical Indian Fact Check team investigates the claim that UK PM Boris Johnson tweeted a picture of him with the Home minister performing ‘Ram Abhishek"" on August 5",,,8-Aug-20
https://thelogicalindian.com//fact-check/viral-image-babri-hospital-22860,The Logical Indian Fact Check team investigates the claim that a viral image shows the plan for Babri Hospital,,,8-Aug-20
https://thelogicalindian.com//fact-check/mumbai-rain-drain-rescue-boy-video-22855,The Logical Indian Fact check team investigates the claim that Video showing a boy being pulled out of a drain in a flooded locality is due to the recent rains in Mumbai,,,7-Aug-20
https://thelogicalindian.com//fact-check/ratneshwar-temple-leaning-tower-pisa-varanasi-lean-22847,The Logical Indian Fact Check team investigates the claim that Ratneshwar temple leans at an angle higher than the Leaning Tower of Pisa,,,7-Aug-20
https://thelogicalindian.com//fact-check/beirut-explosion-nuclear-missile-22846,The Logical Indian Fact check team investigates the claim that Beirut explosion was due to a Nuclear Missile,,,7-Aug-20
https://thelogicalindian.com//fact-check/viral-photograph-football-ground-manipur-22828,The Logical Fact Check team investigates the claim that Viral photograph shows a football ground located in Manipur,,,6-Aug-20
https://thelogicalindian.com//fact-check/ram-temple-bhoomi-pujan-billboard-times-square-new-york-22811,The Logical Indian Fact Check team investigates the claim that Times Square displayed pictures of the Hindu God Ram on billboards,,,6-Aug-20
https://thelogicalindian.com//fact-check/nalanda-bihar-covid-19-22810,The Logical Indian Fact check team investigates a viral video which shows a waterlogged hospital in Bihar and is being shared with claim of it being a recent one,,,6-Aug-20
https://thelogicalindian.com//fact-check/coins-hindu-gods-lotus-1818-22800,The Logical Indian Fact check team investigates the claim that Coins featuring Hindu Gods were minted in 1818,,,6-Aug-20
https://thelogicalindian.com//fact-check/delhi-devender-sharma-kidney-covid-19-22785,The Logical Indian Fact check team investigates the claim that Devender Sharma furnished false COVID-19 positive test reports and duped patients to get them admitted for kidney harvesting,,,5-Aug-20
https://thelogicalindian.com//fact-check/appy-fizz-cancer-mentos-coca-cola-pepsi-cyanide-kurkure-plastic-22772,"The Logical Indian Fact check team investigates the claim that Appy Fizz causes cancer, eating Mentos after Coca-Cola/Pepsi makes cyanide in your stomach and Kurkure has plastic",,,4-Aug-20
https://thelogicalindian.com//fact-check/whatsapp-ceo-display-picture-terrorist-hackers-isis-22765,"The Logical Indian Fact Check team investigates the claim that WhatsApp CEO has warned users to change their display picture as it could be misused by terrorists, hackers and ISIS",,,4-Aug-20
https://thelogicalindian.com//fact-check/maharashtra-border-goat-steal-22762,The Logical Indian Fact Check team investigates a video viral with claim of livestock theft near Maharashtra border,,,4-Aug-20
https://thelogicalindian.com//fact-check/dalit-forced-drink-urine-rajasthan-22757,"The Logical Indian Fact check team investigates the claim that a Dalit man was forced to drink urine in Barmer, Rajasthan",,,4-Aug-20
https://thelogicalindian.com//fact-check/pm-modi-boeing-777-300er-22749,"The Logical Indian Fact Check team investigates the photograph of luxurious interior of an aircraft shared as PM Modi's new official aircraft, Boeing 777-300ER",,,3-Aug-20
https://thelogicalindian.com//fact-check/rafale-jets-tricolour-france-farewell-22748,The Logical Indian Fact Check team investigates the claim that a viral video showing jets flying off with a display of the tricolour is from the farewell event hosted by France for the Rafale jets heading to India,,,3-Aug-20
https://thelogicalindian.com//fact-check/jawaharlal-nehru-slap-arya-swami-vidyanand-videh-22742,"The Logical Indian Fact Check team investigates the claim that Nehru was publicly slapped in 1962 after he had said in a speech that ""Aryans were refugees in India""",,,3-Aug-20
https://thelogicalindian.com//fact-check/refuelling-video-rafale-fighter-jets-22715,The Logical Indian Fact Check team investigates the claim that a viral video shows mid-air refuelling of Rafale fighter jets on its way to India,,,1-Aug-20
https://thelogicalindian.com//fact-check/air-commodore-hilal-ahmed-rather-rafale-jets-22714,The Logical Indian Fact Check team investigates the claim that Air Commodore Hilal Ahmed Rather flew one of the five Rafale jets which reached India from France on July 29,,,1-Aug-20
https://thelogicalindian.com//fact-check/maharashtra-cm-uddhav-thackeray-birthday-celebration-22713,The Logical Indian Fact Check team investigates the claim that Maharashtra CM Uddhav Thackeray held his birthday celebration despite the pandemic,,,1-Aug-20
https://thelogicalindian.com//fact-check/indians-spain-ram-madir-procession-video-22699,The Logical Indian Fact check team investigates the claim that Indians in Spain took out a procession in support of the construction of Ram Mandir,,,31-Jul-20
https://thelogicalindian.com//fact-check/mask-khadi-india-narendra-modi-22698,The Logical Indian Fact check team investigates the claim that Khadi India is selling 3 masks for Rs 999 and has replaced Mahatma Gandhi’s Image with PM Modi,,,31-Jul-20
https://thelogicalindian.com//fact-check/delhi-karol-bagh-terrorist-viral-video-22692,The Logical Indian Fact Check team investigates the claim that viral video shows terrorists being caught in Delhi,,,31-Jul-20
https://thelogicalindian.com//fact-check/frdi-bill-arun-jaitely-nirmala-sitharaman-22670,The Logical Indian Fact Check team investigates the claim that FRDI Bill is going to be implemented in the near future,,,30-Jul-20
https://thelogicalindian.com//fact-check/coronavirus-speech-anthony-fauci-22665,The Logical Indian Fact Check team investigates the claim that write-up on the dangers of the coronavirus has been penned by Dr Anthony Fauci,,,30-Jul-20
https://thelogicalindian.com//fact-check/bharat-biotech-covaxin-icmr-covid-19-vaccine-22641,"The Logical Indian Fact check team investigates the claim that Bharat Biotech’s COVID-19 vaccine will be available in the market from 15 August, according to a letter from ICMR about fast-tracking the clinical trials of the vaccine",,,29-Jul-20
https://thelogicalindian.com//fact-check/nanavati-hospital-prescription-vitamin-c-covid-19-22616,The Logical Indian Fact Check team investigates the claim that Nanavati Hospital has put out steps for treating COVID-19,,,28-Jul-20
https://thelogicalindian.com//fact-check/goat-mask-ians-kanpur-22615,The Logical Indian Fact check team investigates the media reports that claimed that a goat was arrested by Kanpur Police for not wearing a mask,,,28-Jul-20
https://thelogicalindian.com//fact-check/coronavirus-spread-smoke-ashes-cremation-covid-19-22606,"In Kerala, a BJP councillor protested against cremation of a body claiming that Coronavirus could spread through the smoke and ashes during the last rites of the COVID-19 victim",,,28-Jul-20
https://thelogicalindian.com//fact-check/taj-mahal-tejo-mahalaya-agra-kapil-mishra-22591,"The Logical Indian Fact Check team investigates the claim that Taj Mahal is actually Tejo Mahalaya, an ancient Hindu temple complex in Agra",,,27-Jul-20
https://thelogicalindian.com//fact-check/pranab-mukherjee-sonia-gandhi-book-excerpt-22583,The Logical Indian Fact Check team investigates the claim that Former President Pranab Mukherjee had written in his book that Sonia Gandhi took umbrage over his words praising Prime Minister Narendra Modi,,,27-Jul-20
https://thelogicalindian.com//fact-check/commemorative-coin-fake-notes-rbi-1000-22577,"Notes of Rs 2, Rs 3, Rs 350 and Rs 500, and coins of Rs 100, Rs 125 and Rs 1000 are being circulated on WhatsApp and social networking sites with claim of RBI releasing new currency as legal tender",,,27-Jul-20
https://thelogicalindian.com//fact-check/bangladeshi-taka-indian-rupee-exchange-rate-low-22569,The Logical Indian Fact Check team investigates the claim that Indian Rupee is weaker than Bangladeshi Taka,,,27-Jul-20
https://thelogicalindian.com//fact-check/waterfalls-jabalpur-andhra-pradesh-22558,The Logical Indian Fact Check team investigates the claim that a viral video shows waterfalls from Jabalpur/Andhra Pradesh,,,25-Jul-20
https://thelogicalindian.com//fact-check/helicopter-punjab-truck-amritsar-22557,The Logical Indian Fact Check team investigates the claim that a truck collided into a Helicopter in Punjab,,,25-Jul-20
https://thelogicalindian.com//fact-check/prathap-nm-drone-boy-22540,The Logical Indian Fact Check team investigates the claim that Prathap NM built his own drones and won awards for it,,,24-Jul-20
https://thelogicalindian.com//fact-check/pm-modi-indira-gandhi-presidents-rule-22537,The Logical Indian Fact check team investigates the claim that PM Modi has not imposed President’s rule even a single time since 2014,,,24-Jul-20
https://thelogicalindian.com//fact-check/dr-kafeel-khan-gorakhpur-nsa-22534,The Logical Indian Fact check team investigates the claim that Dr Kafeel Khan was released from jail recently,,,24-Jul-20
https://thelogicalindian.com//fact-check/cooper-hospital-mumbai-medical-negligence-injection-covid-19-22516,The Logical Indian Fact Check team investigates the claim that a man at the R N Cooper Hospital in Mumbai died due to medical negligence,,,23-Jul-20
https://thelogicalindian.com//fact-check/new-world-order-one-government-agenda-21-2030-un-22501,The Logical Indian Fact check team investigates the claim that the UN is promoting ‘A New World Order’,,,23-Jul-20
https://thelogicalindian.com//fact-check/covid-19-central-government-municipal-corporations-22490,The Logical Indian Fact Check team investigates the claim that the central Government is giving Rs 1,,,22-Jul-20
https://thelogicalindian.com//fact-check/hindu-muslim-viral-video-22473,[Trigger Warning: Disturbing Video] The Logical Indian Fact Check team investigates the claim that Viral video shows Hindus ill-treating a Muslim man,,,22-Jul-20
https://thelogicalindian.com//fact-check/outpatient-department-opd-delhi-aiims-patna-victoria-hospital-bengaluru-22459,The Logical Indian Fact Check team investigates the claims regarding a video which shows an overwhelming situation at an outpatient department (OPD) of a hospital,,,21-Jul-20
https://thelogicalindian.com//fact-check/assam-flood-viral-photo-22458,The Logical Indian Fact Check team investigates the claim that the six viral photos show the devastation caused by the recent flood in Assam,,,21-Jul-20
https://thelogicalindian.com//fact-check/nokia-smartphones-giveaway-covid-19-22457,The Logical Indian Fact check team investigates the claim that Nokia is giving away 2000 phones amid the COVID-19 crisis,,,21-Jul-20
https://thelogicalindian.com//fact-check/hackers-china-phishing-good-morning-images-information-22439,"The Logical Indian Fact Check team investigates the claim that Hackers in China have hidden “phishing codes” in Good Morning Images, receiving one will expose one’s private information",,,21-Jul-20
https://thelogicalindian.com//fact-check/argentina-whatsapp-video-hack-22438,The Logical Indian Fact Check team investigates the claim that ‘Argentina is Doing it’ WhatsApp video will hack your phone in 10 seconds on opening it,,,21-Jul-20
https://thelogicalindian.com//fact-check/fawn-drowning-assam-flood-22434,The Logical Indian Fact Check team investigates the claim that Photo showing boy saving a fawn from drowning is from Assam,,,20-Jul-20
https://thelogicalindian.com//fact-check/akhilesh-yadav-ayodhya-ram-mandir-22433,"The Logical Indian Fact check team investigates the claim that Akhilesh Yadav tweeted in the run-up to the Ayodhya verdict that if his government was in power, he would have never allowed the construction of a Ram Mandir",,,20-Jul-20
https://thelogicalindian.com//fact-check/barack-obama-dr-anthony-fauci-melinda-gates-lab-wuhan-china-bat-22431,"The Logical Indian Fact Check team investigates the claim that Barack Obama, Dr Anthony Fauci and Melinda Gates visited a lab in Wuhan, China in 2015",,,20-Jul-20
https://thelogicalindian.com//fact-check/online-classes-bullying-teacher-22402,A story of a teacher has gone viral where it is being said that he was bullied by the students during an online class,,,18-Jul-20
https://thelogicalindian.com//fact-check/samit-patra-pm-modi-ertugrul-22401,The Logical Indian Fact Check team investigates the claim that Samit Patra compared PM Modi to Ertugrul,,,18-Jul-20
https://thelogicalindian.com//fact-check/kotpuli-bjp-flag-burning-bihar-22399,The Logical Indian Fact Check team investigates the claim that BJP flags were burnt by Brahmins,,,18-Jul-20
https://thelogicalindian.com//fact-check/who-job-opening-remote-work-22385,The Logical Indian Fact check team investigates the claim that WHO has posted a remote job opening,,,17-Jul-20
https://thelogicalindian.com//fact-check/viral-photo-waterlogged-hospital-in-bihar-22383,The Logical Indian Fact Check team investigates the claim that a viral photo shows a waterlogged hospital in Bihar,,,17-Jul-20
https://thelogicalindian.com//fact-check/cartoon-clip-narendra-modi-xi-jinping-japanese-tv-22381,The Logical Indian Fact Check team investigates the claim that a cartoon clip showing Narendra Modi fighting Xi Jinping was shown on Japanese TV,,,17-Jul-20
https://thelogicalindian.com//fact-check/tata-motors-evision-electric-vehicle-22362,The Logical Indian Fact Check team investigates the claim that Tata Motors has launched a new electric car named EVision with record-breaking features,,,16-Jul-20
https://thelogicalindian.com//fact-check/sechenov-university-russia-clinical-trials-covid-19-vaccine-22361,The Logical Indian Fact Check team investigates the claim that Sechenov University in Russia has completed clinical trials of the COVID-19 vaccine,,,16-Jul-20
https://thelogicalindian.com//fact-check/government-of-india-pm-kalyan-aashirvad-yojana-girl-child-22360,The Logical Indian Fact Check team investigates the claim that Government of India under the newly launched 'PM Kalyan Aashirvad Yojana' is distributing ₹ 2000 to every girl in the country,,,16-Jul-20
https://thelogicalindian.com//fact-check/jharkhand-kindergarten-students-national-anthems-pakistan-bangladesh-22333,The Logical Indian Fact Check team investigates the claim that Jharkhand school instructed its kindergarten students to learn and practice national anthems of Pakistan and Bangladesh,,,15-Jul-20
https://thelogicalindian.com//fact-check/baby-3-eyes-germany-sage-prediction-22331,The Logical Indian Fact Check team investigates the claim that a baby was born with 3 eyes in Germany,,,15-Jul-20
https://thelogicalindian.com//fact-check/nanavati-super-speciality-hospital-amitabh-bachchan-radiant-life-care-private-limited-22330,Misinformations are being circulated in relation to Amitabh Bachchan's admittance to Nanavati Hospital for treatment of COVID-19,,,15-Jul-20
https://thelogicalindian.com//fact-check/pondicherry-university-covid-19-black-pepper-ginger-honey-22303,"The Logical Indian Fact check team investigates the claim that a student from Pondicherry University has found a cure for COVID-19, which includes black pepper, ginger and honey",,,14-Jul-20
https://thelogicalindian.com//fact-check/mumbai-police-sonyliv-prank-call-bank-scam-140-22302,The Logical Indian Fact check team investigates the claim that answering calls from numbers that start with ‘140’ will expose you to a bank scam,,,14-Jul-20
https://thelogicalindian.com//fact-check/sanskrit-urdu-dehradun-railway-station-signboard-sambit-patra-22300,The Logical Indian Fact check team investigates the claim that Sanskrit replaced Urdu on Dehradun Railway station signboard,,,14-Jul-20
https://thelogicalindian.com//fact-check/sara-pilot-fake-tweet-22276,"The Logical Indian team investigates the claim that Sara Pilot, wife of Sachin Pilot, attacked Rajasthan CM Ashok Gehlot on Twitter",,,13-Jul-20
https://thelogicalindian.com//fact-check/debt-us-486-billion-2018-pm-modi-22253,The Logical Indian Fact Check team investigates the claim that India’s debt increased from US$ 296 billion to US$ 486 billion between 2014-2018,,,12-Jul-20
https://thelogicalindian.com//fact-check/solar-power-plant-rewa-asia-22251,"The Logical Indian Fact check team investigates the Asia's Largest Solar Plant of 750 MW is at Rewa, Madhya Pradesh",,,12-Jul-20
https://thelogicalindian.com//fact-check/dead-bodies-gandhi-hospital-covid-19-pandemic-22244,The Logical Indian Fact Check team investigates the claim that Video shows dead bodies dumped in the open at Gandhi Hospital amid the COVID-19 pandemic,,,11-Jul-20
https://thelogicalindian.com//fact-check/osmania-hospital-hyderabad-dogs-covid-ward-22227,The Logical Indian Fact Check team investigates the claim that stray dogs are roaming in the wards of Osmania General Hospital (OGH) amid the COVID-19 pandemic,,,10-Jul-20
https://thelogicalindian.com//fact-check/hindu-muslim-andhra-pradesh-stab-22212,[Trigger Warning: Graphic Video] The Logical Indian Fact Check Team investigates the claim that a Hindu boy was stabbed to death by Muslims in Andhra Pradesh,,,9-Jul-20
https://thelogicalindian.com//fact-check/kapil-sibal-is-going-to-challenge-the-governments-decision-to-ban-59-chinese-apps-including-tiktok-in-the-supreme-court-22211,The Logical Indian Fact Check team investigates the claim that Kapil Sibal is going to challenge the government’s decision to ban 59 Chinese apps including TikTok in the Supreme Court,,,9-Jul-20
https://thelogicalindian.com//fact-check/human-sized-bats-philippines-22194,The Logical Indian Fact check team investigates the claim that Human-sized bats have been spotted in the Philippines,,,8-Jul-20
https://thelogicalindian.com//fact-check/jianli-yang-100-chinese-soldier-galwan-valley-kapil-mishra-22193,"The Logical Indian Fact Check team investigates the claim that Former Chinese military official, Jianli Yang confirmed that 100 Chinese soldiers died in the Galwan Valley clash",,,8-Jul-20
https://thelogicalindian.com//fact-check/soldier-pm-modi-bjp-leader-tajinder-singh-bagga-leh-22191,The Logical Indian Fact Check team investigates the claim that the soldier seen with PM Modi in the viral photograph from his Leh visit is actually BJP leader Tajinder Singh Bagga,,,8-Jul-20
https://thelogicalindian.com//fact-check/consumption-of-foods-with-a-ph-level-above-that-of-coronavirus-could-cure-or-prevent-infection-22184,The Logical Indian Fact Check team investigates the claim that consumption of foods with a pH level above that of coronavirus could cure or prevent infection,,,8-Jul-20
https://thelogicalindian.com//fact-check/iaf-helicopter-rudra-nepal-pilot-airstrike-22170,"The Logical Indian investigates the claim that IAF helicopter Rudra was shot down by Nepal, a pilot was subsequently captured",,,7-Jul-20
https://thelogicalindian.com//fact-check/viral-video-covid-19-gandhi-hospital-hyderabad-telangana-22168,"The Logical Indian Fact check team investigates the claim that viral video shows the alarming COVID-19 situation in Gandhi hospital in Hyderabad, Telangana",,,7-Jul-20
https://thelogicalindian.com//fact-check/sushant-singh-rajput-k-k-singh-twitter-account-cbi-22141,The Logical Indian Fact check team investigates the claim that Sushant Singh Rajput's father demanded through his Twitter account that the CBI investigate his son's death,,,7-Jul-20
https://thelogicalindian.com//fact-check/rahul-gandhi-congress-functionaries-ladakhis-pm-modi-22133,The Logical Indian Fact Check team investigates the claim that Men featuring in the video posted by Rahul Gandhi were Congress functionaries and not ordinary Ladakhis,,,6-Jul-20
